name,text,context
Barney," Yeah, he just wants to show you his own VIP if you know what I mean..."," He's even getting me into the VIP room.  Okay, what does VIP stand for in your universe?"
Barney,... I know that the P is penis.," Okay, what does VIP stand for in your universe?  Alright, so you guys are in. Should I invite Marshall and Lily?"
Barney, All the things you do when you know where the next ten thousand lays are coming from.," Ever since then she's been signing him up for book clubs, cooking classes...  So, no. Lily and Marshall will not be doing this."
Barney," Translation, she's ugly, she's ugly, she ugs in the ugly."," Oh, you are gonna love Kelly. She's fun, she's smart, she lives in the moment.  Oh, and she's totally hot."
Barney," So, do you have any other hot single fr..."," Okay, I guess I can take her off your hands for an evening.  No, Kelly works with the news breakers..."
Barney, (enters) And his hair was perfect.," Thank you.  Hey we're wearing the same shirt! Oh, wait no that's just my shirt reflected in yours."
Barney," One of the twenty-four similarities between girls and fish is that they're both attracted to shiny objects. You really never read my blog, do you?"," Hey we're wearing the same shirt! Oh, wait no that's just my shirt reflected in yours.  Alright, Tin-Man. Let's h*t it."
Barney, What the hell happened to these two?," Alright, well, have fun at your little disco, guys.  Marshall and I are just growing up."
Barney," Wow, who knew being committed in a heterosexual relationship could make a guy so gay."," Yeah, it's going to be sweet, too. Like tonight we're tasting all these different wines, pairing them up with these cool gourmet cheeses...  Alright, cool kids are leaving now. Grandma, grandpa... don't wait up."
Barney," My, oh, my there are some ferocious looking cutlets here tonight. Alright, hookup strategy, colon, find a cutlet; lock her in early, grind with her all night till she's mine."," Alright, cool kids are leaving now. Grandma, grandpa... don't wait up.  Do strategies ever work for you?"
Barney, Question is: do these strategies ever not work for me? Either way the answer's about half the time., Do strategies ever work for you?  (Shows up) My bitches! Check this out. (To Doorman) They're with me. (Doorman allows them in)
Barney, You think?," Whoa... this place in lourd!  (Subtitle) Okay, it's a little loud."
Barney," (Subtitle) Okay, it's a little loud.", You think?  (Subtitle) There's Kelly. (Leads them through the crowd)
Barney," (Subtitle) Oh hey, I can't see her face. Is she hot?"," (Subtitle) I'm bailing, see ya.  (Subtitle) Hi."
Barney, Maybe theres...,...any aspirin?  a machine in...
Barney, a machine in..., Maybe theres...  The restroom.
Barney, The restroom.," a machine in...  Now to this day, I don't know what happened in there. But when Marshall came out a few minutes later, (Marshall comes out happy and relieved)"
Barney," Ted, bring your coat, we're leaving."," (Comes out wearing many coats) Barney.  What? What happened to that, uh, cutlet you were grinding with?"
Barney," That was my cousin, Leslie."," What? What happened to that, uh, cutlet you were grinding with?  (laughs) What?!"
Barney," No, no, no... we are not laughing about this, Ted. This is not going to be some funny story that we'll be telling in a couple months. It's not gonna be like, Hey, remember that time when you were grinding with... NO! And you know why? Because, italics, this night did not happen. And you promise me that you will never, ever, ever tell another soul what transpired here tonight. You promise. Promise"," (laughs) What?!  (Laughing) Alright, I promise. Let's get Marshall and go, okay. (Takes coats off. To Coat Check Girl) Hey. Thanks for saving my night. I'll talk to you soon? Umm, hey... tip her, Barney."
Barney," Why, I didn't check a coat. And even if I did, on principle tip jars have become so..."," (Laughing) Alright, I promise. Let's get Marshall and go, okay. (Takes coats off. To Coat Check Girl) Hey. Thanks for saving my night. I'll talk to you soon? Umm, hey... tip her, Barney.  Funny story, Barney was grinding with this girl all night..."
Barney, FINE! Just... eh. (Leaves)," Funny story, Barney was grinding with this girl all night...  That's a handy new trick. (They run up to the dance floor)"
Barney, (Subtitle) Eww.," So, Marshall and Lily rediscovered their youth. It was nice, and then it got icky. (Lily and Marshall kiss and she grabs his ass)  (Yelling) I'M REALLY GLAD YOU GUYS CAME OUT TONIGHT."
Barney, THEY PLAYED SOME GOOD SONGS TONIGHT.," I'M SORRY, I JUST ASSUMMED YOU...  --HAD OTHER PLANS. I MEAN LATELY..."
Barney, WHAT?," I KNOW, I KNOW. IT JUST SEEMS LIKE SUDDENLY WE'RE LIVING IN TWO DIFFERENT WORLDS. MAYBE YOU'VE GOT MORE IN COMMON WITH BARNEY.  YOU CRAZY? YOU THINK I LIKE GOING TO THOSE CLUBS? I'D SO MUCH RATHER GO TO YOUR FRUITY LITTLE WINE TASTING."
Barney, WHAT?," PROBLEM IS... YOU CAN'T DO ANY OF THAT COUPLE STUFF UNLESS YOU HAVE SOMEONE TO DO IT WITH. AND THE ONLY WAY I'M GOING TO FIND THAT SOMEONE IS BY GOING OUT DOING STUPID SINGLE STUFF WITH BARNEY.  BUT MAN, WHEN I FIND HER. WE'RE GOING TO HAVE SOME BADASS WINE TASTINGS."
Barney, THAT PLACE MAKES GREAT SALADS!," YOU KNOW, TED, I DON'T SAY THIS NEARLY ENOUGH BUT REALLY..."
Barney," You know what I love about Halloween? It's the one night of the year chicks use to unleash their inner ho-bag. If a girl dresses up as she a witch, she's a slutty witch. If she's a cat, she's a slutty cat. If she's a nurse..."," Tarzan nipple blue.  Wow, we get it."
Barney, She's a slutty nurse.," Wow, we get it.  Robin, what are you doing for Halloween?"
Barney, Married., We're not really ready to go public yet.  How about we go about a Halloween double-date?
Barney, Awww., Well.  What?
Barney, And she called it the Tootsie Roll., And she...  Because it tastes like an alcoholic Tootsie Roll.
Barney, Because it tastes like an alcoholic Tootsie Roll.," And she called it the Tootsie Roll.  Hey, can I please tell this story? So we had this instant connection. She gave me her number, but then something..."
Barney, Something went terribly wrong.," Hey, can I please tell this story? So we had this instant connection. She gave me her number, but then something...  Guys! Something went terribly wrong."
Barney," You know, Ted, it's been four years. She could be engaged or married or, God forbid, fat."," Never found her number, never saw her again. But every year they have a Halloween party up on the roof so that's where I'll be.  I don't know, I got a feeling. This could be the year. Halloween is a night of wonder and magic."
Barney," No, no, not again. Not this year. You're going as my wingman. Flight suit up!", It's an elaborate costume.  No thanks. I'm sticking with the hanging chad.
Barney," Oh you're dangerous, Maverick. Your ego's writing check your body can't cash. OK. Here's the plan, and I crap you not. I'm getting us into the Victoria's Secret Halloween party. Trust me, by the end of the night, your chad will not be hanging."," No thanks. I'm sticking with the hanging chad.  We can get rejected by supermodels any night of the year. Tonight, I'm going up to the roof, I'm gonna have a few beers, I'm gonna wait for the Slutty Pumpkin. That's just what I do."
Barney," Hm, (putting up left hand) Victoria's Secret models prancing around in bras and panties, or (putting up right hand) Yale preppies reuniting their stupid a capella group. What's that left hand? Right hand sucks? Word."," We can get rejected by supermodels any night of the year. Tonight, I'm going up to the roof, I'm gonna have a few beers, I'm gonna wait for the Slutty Pumpkin. That's just what I do.  I'm heading up to the roof."
Barney," Well, boys, looks like it's just the three of us. What's that? Self-five? Nice. (high fives himself) We out."," I'm heading up to the roof.  Hey, Chad, how's it hanging?"
Barney, I can't believe you talked me into this., I think we got them b*at.  I didn't. You followed me up here.
Barney, This party sucks. There are seven chicks here., I didn't. You followed me up here.  There are six chicks here.
Barney, There are six chicks here.," This party sucks. There are seven chicks here.  Relax, the night is young. It's gonna get better."
Barney, What be a pirate's favorite kind of sweater?, (singing) My bonnie lies over the ocean. My bonnie lies over the sea. My bonnie lives over the ocean. Oh bring back my bonnie to me...  Arr-gyle.
Barney, And what be a pirate's favorite fast food restaurant?, Arr-gyle.  Arrr-by's
Barney," Would think it would be Arby's, (talking normal) but actually it's Long John Silver's.", Arrr-by's  Actually I kinda need this hand to eat.
Barney, Hey., Really tasty.EXT. ROOFTOP  Hey.
Barney," So, what does a fella have to do to get lei'd around here? Yeah."," Hey.  Right, cuz I'm wearing a lei."
Barney, It isn't funny if you explain the joke.," Right, cuz I'm wearing a lei.  Let's bail."
Barney, Let's bail.," It isn't funny if you explain the joke.  Oh, Barney, come on, I'm having fun. It's really great seeing these guys again."
